id,region,resp,__time__
GTONDXO9Y6PC  ,1580,"infoList:<PlanID:7 HeroUidList:""FHND6ILSQ9C"" HeroUidList:""FHND6H4VENC"" HeroUidList:""FHNDAMJ8Y6F"" HeroUidList:""FHND9KFWA7C"" HeroUidList:""FHND602M4YC"" WallSkillList:6020 WallSkillList:6010 WallSkillList:6014 > infoList:<PlanID:10 HeroUidList:""FHNDKIZ1EVC"" HeroUidList:""FHNDY640W7G"" HeroUidList:""FHNDY0YTXGF"" HeroUidList:""FHNDKIIO64W"" HeroUidList:""FHNDK6IMNPC"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:11 HeroUidList:""FHNDK5NNV7C"" HeroUidList:""FHNDKIZ1EVC"" HeroUidList:""FHNDKTBU1EC"" HeroUidList:""FHNDK6IMNPC"" HeroUidList:""FHNDAT2MNLC"" heroList:<HeroUid:""FHNDK5NNV7C"" HeroID:24 Star:11 Grade:0 Level:1 Seat:1 Force:1293600792 Attributes:<Type:102 Value:0.06 > Attributes:<Type:127 Value:0.056 > Attributes:<Type:203 Value:0.0405 > Attributes:<Type:130 Value:0.11599999999999999 > Attributes:<Type:105 Value:0.126 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:122 Value:0.062 > Attributes:<Type:113 Value:0.136 > Attributes:<Type:114 Value:0.146 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:134 Value:0.14 > Attributes:<Type:131 Value:0.12 > Attributes:<Type:119 Value:0.044399999999999995 > Attributes:<Type:124 Value:0.36 > Attributes:<Type:123 Value:0.054 > Attributes:<Type:110 Value:0.018 > Attributes:<Type:132 Value:0.12 > Attributes:<Type:120 Value:0.06 > Attributes:<Type:116 Value:0.202 > Attributes:<Type:115 Value:0.14 > Attributes:<Type:1 Value:6.265113662573569e+08 > Attributes:<Type:121 Value:0.041999999999999996 > Attributes:<Type:103 Value:0.0956 > Attributes:<Type:118 Value:0.05 > Attributes:<Type:205 Value:0.2 > Attributes:<Type:104 Value:0.127 > Attributes:<Type:117 Value:0.166 > Attributes:<Type:14 Value:0 > Attributes:<Type:128 Value:0.028 > Attributes:<Type:133 Value:0.152 > Attributes:<Type:101 Value:0.0384 > Attributes:<Type:206 Value:0.01 > Attributes:<Type:0 Value:8.338617832282881e+07 > CreateTime:1736409143 AltarCellID:1 Skin:2401 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDKIZ1EVC"" HeroID:22 Star:8 Grade:0 Level:1 Seat:2 Force:1176983768 Attributes:<Type:14 Value:0 > At",1743658559
GVWND4O7BLXC  ,566,"infoList:<PlanID:17 HeroUidList:""FHNDLM6WNPC"" HeroUidList:""FHND2QLU82C"" HeroUidList:""FHNDIIAREKC"" HeroUidList:""FHNDRF2P94C"" HeroUidList:""FHNDI9K3K1C"" WallSkillList:0 WallSkillList:6000 WallSkillList:0 > infoList:<PlanID:8 HeroUidList:""FHNDAG4H5VC"" HeroUidList:""FHND52VBEK0"" HeroUidList:""FHNDHR9MIYC"" HeroUidList:""FHND5UQJ5AC"" HeroUidList:""FHNDUZY9EQC"" WallSkillList:6001 WallSkillList:6010 WallSkillList:6000 > infoList:<PlanID:4 HeroUidList:""FHNDAG4H5VC"" HeroUidList:""FHNDLM6WNPC"" HeroUidList:""FHNDHR9MIYC"" HeroUidList:""FHND5UQJ5AC"" HeroUidList:""FHNDUZY9EQC"" heroList:<HeroUid:""FHNDAG4H5VC"" HeroID:92 Star:7 Grade:75 Level:3700 Seat:1 Force:2225741342 Attributes:<Type:0 Value:1.3796365327634045e+08 > Attributes:<Type:120 Value:0.036 > Attributes:<Type:133 Value:0.12000000000000001 > Attributes:<Type:134 Value:0.135 > Attributes:<Type:1 Value:1.1220321164654574e+09 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:121 Value:0.06 > Attributes:<Type:123 Value:0.055 > Attributes:<Type:131 Value:0.11599999999999999 > Attributes:<Type:102 Value:0.144 > Attributes:<Type:118 Value:0 > Attributes:<Type:101 Value:0.0504 > Attributes:<Type:113 Value:0.10400000000000001 > Attributes:<Type:105 Value:0.13 > Attributes:<Type:14 Value:0 > Attributes:<Type:104 Value:0.15 > Attributes:<Type:115 Value:0.1 > Attributes:<Type:119 Value:0.0408 > Attributes:<Type:103 Value:0.0968 > Attributes:<Type:127 Value:0.02 > Attributes:<Type:122 Value:0.061 > Attributes:<Type:100 Value:0 > Attributes:<Type:117 Value:0.228 > Attributes:<Type:130 Value:0.108 > Attributes:<Type:116 Value:0.115 > Attributes:<Type:132 Value:0.10400000000000001 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:128 Value:0.018 > Attributes:<Type:114 Value:0.1 > Attributes:<Type:207 Value:0.05 > CreateTime:1737320979 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDLM6WNPC"" HeroID:34 Star:5 Grade:0 Level:1 Seat:2 Force:1715298233 Attributes:<Type:124 Value:0 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:103 Value:0.0968 > Attributes:<Type:133 Valu",1743658610
GKCND3DZ4FJC  ,1120,"infoList:<PlanID:14 HeroUidList:""FHNDI8CLHHG"" HeroUidList:""FHNDIMRTNPC"" HeroUidList:""FHNDI1RJ0AC"" HeroUidList:""FHND4OYGVLC"" HeroUidList:""FHND4OOM7CC"" > isInit:false ",1743658639
GKCND3DZ4FJC  ,790,"infoList:<PlanID:14 HeroUidList:""FHND4KLGMVC"" HeroUidList:""FHNDJM7C97C"" HeroUidList:""FHNDIYY4NPC"" HeroUidList:""FHND4GTIDDC"" HeroUidList:""FHNDQ8UAVZC"" > isInit:false ",1743660864
GKCND3DZ4FJC  ,790,"infoList:<PlanID:14 HeroUidList:""FHNDHREL65C"" HeroUidList:""FHND4KLGMVC"" HeroUidList:""FHNDJM7C97C"" HeroUidList:""FHNDIYY4NPC"" HeroUidList:""FHND4GTIDDC"" > isInit:false ",1743660875
G5LNDS4QUTFC  ,790,"infoList:<PlanID:14 HeroUidList:""FHND4KLGMVC"" HeroUidList:""FHNDJM7C97C"" HeroUidList:""FHNDIYY4NPC"" HeroUidList:""FHND4GTIDDC"" HeroUidList:""FHNDQ8UAVZC"" > isInit:false ",1743660875
PFIYNDB8NIBVC  ,752,"infoList:<PlanID:1 HeroUidList:""FHNDKKCV17C"" HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHND3KC01EF"" HeroUidList:""FHND42QE0ZC"" HeroUidList:""FHND9M9XAUC"" > infoList:<PlanID:8 HeroUidList:""FHNDS9SRLBC"" HeroUidList:""FHNDSBKR99F"" HeroUidList:""FHNDS4QZNPC"" HeroUidList:""FHNDSYCYBNC"" HeroUidList:""FHNDSHVYWCC"" WallSkillList:6020 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:13 HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHND42QE0ZC"" HeroUidList:""FHNDTP6AUVD"" HeroUidList:""FHNDI3Y1MLM"" HeroUidList:""FHNDSBKR99F"" WallSkillList:6014 WallSkillList:6021 WallSkillList:6010 > infoList:<PlanID:14 HeroUidList:""FHND3KC01EF"" HeroUidList:""FHND42QE0ZC"" HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHNDKKCV17C"" HeroUidList:""FHND9M9XAUC"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:7 HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHND42QE0ZC"" HeroUidList:""FHNDTP6AUVD"" HeroUidList:""FHND9M9XAUC"" HeroUidList:""FHND3KC01EF"" WallSkillList:6011 WallSkillList:6020 WallSkillList:6021 > infoList:<PlanID:10 HeroUidList:""FHND4KKR0PN"" HeroUidList:""FHNDIFY0B3C"" HeroUidList:""FHND38U22OF"" HeroUidList:""FHNDTP6AUVD"" HeroUidList:""FHNDS49MFXC"" WallSkillList:6014 WallSkillList:6001 WallSkillList:6000 > infoList:<PlanID:16 HeroUidList:"""" HeroUidList:"""" HeroUidList:"""" HeroUidList:"""" HeroUidList:"""" WallSkillList:6001 WallSkillList:6000 WallSkillList:0 > infoList:<PlanID:18 HeroUidList:""FHND3KC01EF"" HeroUidList:""FHND42QE0ZC"" HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHNDKKCV17C"" HeroUidList:""FHND9M9XAUC"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:5 HeroUidList:""FHND3KC01EF"" HeroUidList:""FHNDTP6AUVD"" HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHNDKKCV17C"" HeroUidList:""FHND42QE0ZC"" heroList:<HeroUid:""FHND3KC01EF"" HeroID:34 Star:16 Grade:160 Level:7950 Seat:1 Force:22436003895 Attributes:<Type:103 Value:0.14200000000000002 > Attributes:<Type:119 Value:0.0908 > Attributes:<Type:114 Value:0.132 > Attributes:<Type:132 Value:0.11599999999999999 > Attributes:<Type:206 Value:0.055 > Attributes:<Type:101 Value:0.0956 > Attributes:<Type:115 Value:0.12 >",1743660888
GMWNDM85IUVC  ,1971,"infoList:<PlanID:8 HeroUidList:""FHNDV1XR1FF"" HeroUidList:""FHND72PTJGC"" HeroUidList:""FHND71464MC"" HeroUidList:""FHND8F469UC"" HeroUidList:""FHNDQ1KQYIC"" WallSkillList:6020 WallSkillList:6014 WallSkillList:6010 > infoList:<PlanID:9 HeroUidList:""FHNDB86PY5F"" HeroUidList:""FHND73AFOHC"" HeroUidList:""FHNDB8N99MC"" HeroUidList:""FHND7PNPC5C"" HeroUidList:""FHND71UCIMC"" WallSkillList:6000 WallSkillList:6001 WallSkillList:6021 > infoList:<PlanID:5 HeroUidList:""FHNDV1XR1FF"" HeroUidList:""FHND72PTJGC"" HeroUidList:""FHND71464MC"" HeroUidList:""FHNDQ1KQYIC"" HeroUidList:""FHND8F469UC"" heroList:<HeroUid:""FHNDV1XR1FF"" HeroID:32 Star:13 Grade:83 Level:4100 Seat:1 Force:1686936697 Attributes:<Type:202 Value:0.0235 > Attributes:<Type:120 Value:0.042 > Attributes:<Type:115 Value:0.028 > Attributes:<Type:1 Value:8.31406562771148e+08 > Attributes:<Type:205 Value:0.075 > Attributes:<Type:101 Value:0.0084 > Attributes:<Type:116 Value:0.036 > Attributes:<Type:104 Value:0.038 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:105 Value:0.018 > Attributes:<Type:118 Value:0 > Attributes:<Type:102 Value:0.054 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:206 Value:0.025 > Attributes:<Type:103 Value:0.0108 > Attributes:<Type:117 Value:0.028 > Attributes:<Type:114 Value:0.032 > Attributes:<Type:100 Value:0 > Attributes:<Type:132 Value:0.036 > Attributes:<Type:133 Value:0.024 > Attributes:<Type:113 Value:0.036 > Attributes:<Type:127 Value:0.036 > Attributes:<Type:121 Value:0.0084 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:0 Value:1.0694126430664401e+08 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:123 Value:0.01 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:124 Value:0.52 > Attributes:<Type:119 Value:0.012 > CreateTime:1741651001 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND72PTJGC"" HeroID:34 Star:14 Grade:85 Level:4200 Seat:2 Force:2704492336 Attributes:<Type:14 Value:0.02 > Attributes:<Type:1 Value:1.3005296003186433e+09 > Attributes:<Ty",1743660897
PFWRNDK7AXCFC  ,217,"infoList:<PlanID:17 HeroUidList:""FHND13GHAQF"" HeroUidList:""FHNDM8AX64C"" HeroUidList:""FHNDV006SVC"" HeroUidList:""FHNDN7OTQZW"" HeroUidList:""FHNDRG9V1AC"" WallSkillList:6010 WallSkillList:6020 WallSkillList:6024 > infoList:<PlanID:19 HeroUidList:""FHNDMQXF54C"" HeroUidList:""FHNDNPCBN0C"" HeroUidList:""FHNDM85V7QC"" HeroUidList:""FHNDL2ZJXCF"" HeroUidList:""FHND82ZWI3C"" WallSkillList:6030 WallSkillList:6025 WallSkillList:6024 > infoList:<PlanID:1 HeroUidList:""FHNDNDASTFC"" HeroUidList:""FHND4DWCU6C"" HeroUidList:""FHNDNMT2UBF"" HeroUidList:""FHNDX25ISZC"" HeroUidList:""FHNDAD13KFC"" > infoList:<PlanID:2 HeroUidList:""FHNDNDASTFC"" HeroUidList:""FHND4DWCU6C"" HeroUidList:""FHNDWCYKAAC"" HeroUidList:""FHNDX25ISZC"" HeroUidList:""FHNDNMT2UBF"" heroList:<HeroUid:""FHNDNMT2UBF"" HeroID:44 Star:15 Grade:0 Level:1 Seat:4 Force:8368698761 Attributes:<Type:132 Value:0.166 > Attributes:<Type:113 Value:0.23 > Attributes:<Type:130 Value:0.17 > Attributes:<Type:203 Value:0.0575 > Attributes:<Type:121 Value:0.049199999999999994 > Attributes:<Type:123 Value:0.118 > Attributes:<Type:102 Value:0.06 > Attributes:<Type:131 Value:0.17 > Attributes:<Type:1 Value:3.9623181585920186e+09 > Attributes:<Type:115 Value:0.244 > Attributes:<Type:207 Value:0.25 > Attributes:<Type:128 Value:0.022 > Attributes:<Type:0 Value:5.50797572823645e+08 > Attributes:<Type:118 Value:0.25 > Attributes:<Type:119 Value:0.0932 > Attributes:<Type:122 Value:0.108 > Attributes:<Type:134 Value:0.17 > Attributes:<Type:124 Value:0.6 > Attributes:<Type:205 Value:0.225 > Attributes:<Type:100 Value:0.15 > Attributes:<Type:204 Value:0.02 > Attributes:<Type:116 Value:0.216 > Attributes:<Type:105 Value:0.118 > Attributes:<Type:103 Value:0.1432 > Attributes:<Type:206 Value:0.035 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:114 Value:0.21600000000000003 > Attributes:<Type:104 Value:0.158 > Attributes:<Type:117 Value:0.23199999999999998 > Attributes:<Type:101 Value:0.0658 > Attributes:<Type:120 Value:0.15 > Attributes:<Type:202 Value:0.0745 > Attributes:<Type:133 Value:0.158 > Attributes:<Type:127 Va",1743660904
GDYNDMDBMYIC  ,1631,"infoList:<PlanID:7 HeroUidList:""FHNDY27YBIC"" HeroUidList:""FHND6HLHARC"" HeroUidList:""FHND9JK0NPC"" HeroUidList:""FHNDYHRR4QC"" HeroUidList:""FHNDK7ZAW5C"" WallSkillList:6020 WallSkillList:6010 WallSkillList:6001 > infoList:<PlanID:10 HeroUidList:""FHND9HIEN8D"" HeroUidList:""FHNDK78UU0C"" HeroUidList:""FHNDK7BH9JF"" HeroUidList:""FHNDYHRR4QC"" HeroUidList:""FHND6HLHARC"" WallSkillList:6010 WallSkillList:6001 WallSkillList:6000 > infoList:<PlanID:1 HeroUidList:""FHND6HLHARC"" HeroUidList:""FHND9JK0NPC"" HeroUidList:""FHND99K3NQK"" HeroUidList:""FHNDYHRR4QC"" HeroUidList:""FHNDY27YBIC"" > infoList:<PlanID:5 HeroUidList:""FHND9JK0NPC"" HeroUidList:""FHND6HLHARC"" HeroUidList:""FHNDY27YBIC"" HeroUidList:""FHND99K3NQK"" HeroUidList:""FHNDYHRR4QC"" heroList:<HeroUid:""FHND9JK0NPC"" HeroID:81 Star:7 Grade:79 Level:3900 Seat:1 Force:1036776840 Attributes:<Type:120 Value:0.054 > Attributes:<Type:134 Value:0.11599999999999999 > Attributes:<Type:14 Value:0 > Attributes:<Type:1 Value:5.091980393051267e+08 > Attributes:<Type:130 Value:0.086 > Attributes:<Type:101 Value:0.0384 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:113 Value:0.124 > Attributes:<Type:121 Value:0.0408 > Attributes:<Type:119 Value:0.0408 > Attributes:<Type:131 Value:0.07 > Attributes:<Type:114 Value:0.1 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:204 Value:0.02 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:100 Value:0.15 > Attributes:<Type:0 Value:6.5947350121589996e+07 > Attributes:<Type:127 Value:0.032 > Attributes:<Type:133 Value:0.124 > Attributes:<Type:206 Value:0.05 > Attributes:<Type:132 Value:0.094 > Attributes:<Type:117 Value:0.10400000000000001 > Attributes:<Type:202 Value:0.049 > Attributes:<Type:104 Value:0.07300000000000001 > Attributes:<Type:116 Value:0.117 > Attributes:<Type:123 Value:0.04699999999999999 > Attributes:<Type:105 Value:0.058 > Attributes:<Type:118 Value:0.15 > Attributes:<Type:115 Value:0.11599999999999999 > Attributes:<Type:110 Value:0.016 > Attributes:<Type:122 Value:0.05 > Attributes:<Type:128 Value:0.018 > CreateTime:1742445928 AltarCellI",1743660924
PFKQNDY3YSKUC  ,166,"infoList:<PlanID:7 HeroUidList:""FHNDM1MZNPC"" HeroUidList:""FHNDMSB70YC"" HeroUidList:""FHNDM8NJ8PC"" HeroUidList:""FHNDMS2DDJC"" HeroUidList:""FHNDM5M3CRC"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:12 HeroUidList:""FHNDM1MZNPC"" HeroUidList:""FHNDMS2DDJC"" HeroUidList:""FHNDYOBLY0C"" HeroUidList:""FHNDIQMM35C"" HeroUidList:""FHNDM8NJ8PC"" WallSkillList:6000 WallSkillList:6001 WallSkillList:6010 > infoList:<PlanID:13 HeroUidList:""FHNDIQ05TGC"" HeroUidList:""FHNDWXUX3QC"" HeroUidList:""FHND53MTLYC"" HeroUidList:""FHNDAD5J9AC"" HeroUidList:""FHND63XY5MF"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:14 HeroUidList:""FHNDM8NJ8PC"" HeroUidList:""FHNDM1MZNPC"" HeroUidList:""FHNDIQMM35C"" HeroUidList:""FHNDYOBLY0C"" HeroUidList:""FHNDMS2DDJC"" > infoList:<PlanID:18 HeroUidList:"""" > infoList:<PlanID:1 HeroUidList:""FHNDM1MZNPC"" HeroUidList:""FHNDYOBLY0C"" HeroUidList:""FHNDM8NJ8PC"" HeroUidList:""FHNDMS2DDJC"" HeroUidList:""FHNDIQMM35C"" > infoList:<PlanID:3 HeroUidList:""FHNDM1MZNPC"" HeroUidList:""FHNDWB6G98C"" HeroUidList:""FHNDNDFHJNC"" HeroUidList:""FHNDMEM7F7C"" HeroUidList:""FHNDMSB70YC"" heroList:<HeroUid:""FHNDM1MZNPC"" HeroID:22 Star:5 Grade:36 Level:1800 Seat:1 Force:164254023 Attributes:<Type:1 Value:7.54804755295704e+07 > Attributes:<Type:122 Value:0.018 > Attributes:<Type:128 Value:0.012 > Attributes:<Type:110 Value:0.018 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:123 Value:0.026 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:116 Value:0.052 > Attributes:<Type:207 Value:0.1 > Attributes:<Type:118 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:1.1096693437369652e+07 > Attributes:<Type:124 Value:0 > Attributes:<Type:105 Value:0.012 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:103 Value:0.0108 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:102 Value:0.03 > CreateTime:1726532798 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDWB6G98C"" HeroID:25 Star:6 Grade:0 Level:1 Seat:2 Force:9854241",1743633045
PFZIND83LFW2C  ,2117,"infoList:<PlanID:5 HeroUidList:""FHNDY3ZK30C"" HeroUidList:""FHND932UNPC"" HeroUidList:""FHNDV2EE8UC"" HeroUidList:""FHNDYZ9E35F"" HeroUidList:""FHNDYTN5DOC"" heroList:<HeroUid:""FHNDY3ZK30C"" HeroID:36 Star:12 Grade:77 Level:3800 Seat:1 Force:1472877694 Attributes:<Type:124 Value:0.44 > Attributes:<Type:104 Value:0.063 > Attributes:<Type:105 Value:0.041999999999999996 > Attributes:<Type:120 Value:0.03 > Attributes:<Type:207 Value:0.125 > Attributes:<Type:1 Value:6.230242804094622e+08 > Attributes:<Type:117 Value:0.14800000000000002 > Attributes:<Type:131 Value:0.1 > Attributes:<Type:116 Value:0.12 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:132 Value:0.064 > Attributes:<Type:0 Value:1.0623167300078999e+08 > Attributes:<Type:119 Value:0.036 > Attributes:<Type:133 Value:0.1 > Attributes:<Type:100 Value:0.1 > Attributes:<Type:134 Value:0.08 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:114 Value:0.14800000000000002 > Attributes:<Type:122 Value:0.045 > Attributes:<Type:103 Value:0.036 > Attributes:<Type:123 Value:0.04 > Attributes:<Type:202 Value:0.032 > Attributes:<Type:101 Value:0.044399999999999995 > Attributes:<Type:14 Value:0.03 > Attributes:<Type:121 Value:0.0372 > Attributes:<Type:118 Value:0.1 > Attributes:<Type:113 Value:0.11599999999999999 > Attributes:<Type:102 Value:0.036 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:115 Value:0.10400000000000001 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:130 Value:0.06 > Attributes:<Type:204 Value:0.01 > CreateTime:1739341661 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND932UNPC"" HeroID:29 Star:11 Grade:76 Level:3792 Seat:2 Force:1179204365 Attributes:<Type:124 Value:0.36 > Attributes:<Type:0 Value:8.511826257190304e+07 > Attributes:<Type:130 Value:0.06 > Attributes:<Type:134 Value:0.08 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:101 Value:0.044399999999999995 > Attributes:<Type:102 Value:0.036 > Attributes:<Type:121 Value:0.0372 > Attributes:<Type:14 Value:0.03 > Attributes:<Type:120 Value:0.03 > Attributes:<Type:205 Va",1743613669
PFKQNDY3YSKUC  ,2322,"infoList:<PlanID:2 HeroUidList:""FHNDE2VPYWC"" HeroUidList:""FHND893HTXC"" HeroUidList:""FHND88PM3NC"" HeroUidList:""FHND86Q6NEF"" HeroUidList:""FHND891ZNPC"" heroList:<HeroUid:""FHNDE2VPYWC"" HeroID:91 Star:7 Grade:47 Level:2300 Seat:0 Force:162907301 Attributes:<Type:116 Value:0.02 > Attributes:<Type:132 Value:0.02 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:1 Value:8.75970192042162e+07 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:113 Value:0.02 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:118 Value:0.05 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:205 Value:0.1 > Attributes:<Type:103 Value:0.006 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:0 Value:9.413782776861226e+06 > CreateTime:1742920401 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND893HTXC"" HeroID:16 Star:9 Grade:47 Level:2300 Seat:1 Force:189089647 Attributes:<Type:100 Value:0.05 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:132 Value:0.02 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:116 Value:0.02 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:1 Value:9.969974175856243e+07 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:103 Value:0.006 > Attributes:<Type:205 Value:0.1 > Attributes:<Type:0 Value:1.1173735738768801e+07 > Attributes:<Type:113 Value:0.02 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:118 Value:0.05 > CreateTime:1740846771 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND88PM3NC"" HeroID:34 Star:11 Grade:49 Level:2400 Seat:2 Force:323159572 Attributes:<Type:202 Value:0.015 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:0 Value:1.9407219646374e+07 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:205 Value",1743613671
GAPNDTMOOMXC  ,2117,"infoList:<PlanID:2 HeroUidList:"""" > infoList:<PlanID:8 HeroUidList:""FHNDY3ZK30C"" HeroUidList:""FHND932UNPC"" HeroUidList:""FHNDV2EE8UC"" HeroUidList:""FHNDYZ9E35F"" HeroUidList:""FHNDYTN5DOC"" WallSkillList:6001 WallSkillList:6014 WallSkillList:6010 > infoList:<PlanID:9 HeroUidList:""FHNDZ27GU2C"" HeroUidList:""FHNDY3LOB8C"" HeroUidList:""FHND8OF8TCC"" HeroUidList:""FHNDYTXHHUC"" HeroUidList:""FHNDY56CCEC"" WallSkillList:6020 WallSkillList:6000 WallSkillList:6015 > infoList:<PlanID:10 HeroUidList:""FHNDZ3E78QC"" HeroUidList:""FHNDY9I0VVC"" HeroUidList:""FHNDY7EDRVC"" HeroUidList:""FHNDZ4M55OC"" HeroUidList:""FHNDZ2OXJPC"" WallSkillList:6021 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:1 HeroUidList:""FHNDZ3E78QC"" HeroUidList:""FHNDYZ9E35F"" HeroUidList:""FHND932UNPC"" HeroUidList:""FHNDYTN5DOC"" HeroUidList:""FHNDV2EE8UC"" > infoList:<PlanID:5 HeroUidList:""FHNDY3ZK30C"" HeroUidList:""FHND932UNPC"" HeroUidList:""FHNDV2EE8UC"" HeroUidList:""FHNDYZ9E35F"" HeroUidList:""FHNDYTN5DOC"" heroList:<HeroUid:""FHNDY3ZK30C"" HeroID:36 Star:12 Grade:77 Level:3800 Seat:1 Force:1472877694 Attributes:<Type:203 Value:0.015 > Attributes:<Type:117 Value:0.14800000000000002 > Attributes:<Type:123 Value:0.04 > Attributes:<Type:103 Value:0.036 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:115 Value:0.10400000000000001 > Attributes:<Type:119 Value:0.036 > Attributes:<Type:131 Value:0.1 > Attributes:<Type:134 Value:0.08 > Attributes:<Type:102 Value:0.036 > Attributes:<Type:122 Value:0.045 > Attributes:<Type:118 Value:0.1 > Attributes:<Type:104 Value:0.063 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:14 Value:0.03 > Attributes:<Type:1 Value:6.230242804094623e+08 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:114 Value:0.14800000000000002 > Attributes:<Type:132 Value:0.064 > Attributes:<Type:207 Value:0.125 > Attributes:<Type:124 Value:0.44 > Attributes:<Type:101 Value:0.044399999999999995 > Attributes:<Type:105 Value:0.041999999999999996 > Attributes:<Type:100 Value:0.1 > Attributes:<Type:130 Value:0.06 > Attributes:<Type:0 Value:1.0623167300079001e+08 > Att",1743613682
PF87ND8O21V2C  ,864,"infoList:<PlanID:14 HeroUidList:""FHNDUU8QW5F"" HeroUidList:""FHNDAFL1HBC"" HeroUidList:""FHND827SQTC"" HeroUidList:""FHNDJ16ENPC"" HeroUidList:""FHNDEY22OHC"" > isInit:false ",1743619552
